Image,Words
Facebook_Food_132.jpeg,"['แล็ศาๆ', 'สุ', 'แพ', 'ธะ', 'หลง', 'นส', 'นวม', 'แต้', 'วั', 'แลง', 'ตตมๆน์ปล', 'ฮอท', 'แซ', 'นเดอร์วกเธ', 'ราน', 'สาขา', 'เง้า', 'โปร', 'ไช', 'ื่น', 'สิทธิ์', 'งํานวนจําคัต', 'สด', 'เนื่อ', 'นตํา่อน', 'ค่า', 'เมือ', 'อาหาร', 'แบ', 'บเอ', '๐๐', 'พื้นที่', 'เทพาะ', 'กรุงเทพฯ', 'ปริมณฑล', 'รัง', 'หวัด', 'เชียงใหม่', 'หอน', 'แก่น', '์หห', '๓๓๕๐', '้้ค']"
Facebook_Food_14.jpeg,"['สล', 'ยม', '๒๐๐', 'ธาบเวผวอ', 'เพ', 'ธห']"
Facebook_Food_15.jpeg,"['ออ', 'เวน', 'แร', 'ปิง', '๒๕', 'อน', 'ล่อ', 'หิ', 'เย']"
Facebook_Food_16.jpeg,"['ธิลทฝย', 'ขนบ', '๕๐', 'ชี่', 'ธิย', 'บาท', 'จเ', 'แล่ง', 'จตญา', 'ซู', 'นลจรมจวซ', 'ยง', 'นบ', 'เว', 'ฟ้า', 'จอน', 'นน', 'เซ', 'จว่']"
Facebook_Food_17.jpeg,"['โม', 'สาย', 'เห', 'วาน', 'รอก', 'อบ', 'ตร', 'แล', 'แนท', 'ลด', 'เต', 'ปกติ', 'บาท', 'ลดเหลือ', 'บาท', 'วันที่', 'คเว', 'สาน', 'เวลา']"
Facebook_Food_18.jpeg,"['เซ', 'โซ', 'รื่องตมม', 'เร', 'วง']"
Facebook_Food_19.jpeg,"['เด่', 'ชา', 'ไท', 'เตก', 'แก้ว', 'ซัเณณ์']"
Facebook_Food_2.jpeg,"['มๆว', 'ชุด', 'ปร', 'โม', 'ชัธี', 'เพียบ', 'สมุน', 'ไพ', 'รา', 'กระ', 'พุ', 'ทธา', 'จีน', 'แกง', 'สัมะม', 'กัง', 'เก็ก', 'ชาย', 'แกง', 'สัม', 'พักร', 'ธวบ', 'บา', 'บะ', 'นา', 'วง', 'โห้', 'ทอด', 'ปี', 'สัฐาจ', 'ยะ', 'ป่วน']"
Facebook_Food_20.jpeg,"['มพผ', 'พะ', 'หล', 'จา']"
Facebook_Food_21.jpeg,"['เทห', 'ธคอธ', 'เอ', 'ทา', 'ออ', 'ทพธรร', 'แบ', 'ทผล', 'แห', 'อแนผเ', 'ตะ', 'ดค']"
Facebook_Food_22.jpeg,"['ะรหนัรจว', 'แวะ', 'ยพพออทท']"
Facebook_Food_23.jpeg,"['แพ', 'ลลงวน', 'รโห', 'ปป', 'ไว', 'แหล', 'หงอ', 'ตะ', 'รอง', 'อห', 'ลรธะ', 'รา', 'มะ', 'ทะ', 'ธร', 'สร', 'สร', 'ระ', 'ทศ', '๑๕', 'ไช', 'ิปิไธ']"
Facebook_Food_24.jpeg,"['กัซอยโอะดออ', 'รก', 'บญู', 'ใส่', 'โค้คส', 'เคด', 'คลิด', 'โ๊', 'ปลด', 'สย', 'โร', 'งง', 'งลฆาฒ', 'เด', 'วว', 'ช่']"
Facebook_Food_25.jpeg,"['นู', 'คู', 'บาท', 'ตํา', 'ยง', 'สุ', 'ปง', 'งบ', 'บับญกชัศัญา', '๕๕', 'งญู', 'ร้านค้า', 'รายการ', 'นป็นคน']"
Facebook_Food_26.jpeg,"['จฑ์ฮู', 'เม', 'ลทส์', 'หน้า', 'เฟรายส์']"
Facebook_Food_27.jpeg,"['งศกจ', 'เหลอ', 'จๆ', 'ดู', 'ผูปกตจสฒ']"
Facebook_Food_28.jpeg,"['รร', 'รร', 'รร', 'รร', 'รร', 'รร', 'รร', 'รร', 'รร', 'รร', 'รร', 'รร', 'รร', 'รร', 'รร', 'รร', 'รร', 'รร', 'รร', 'รร', 'รร', 'รร', 'รร', 'ษเปด', 'ตร', 'รอง', 'วชส', 'เบอร์', 'รั', 'เก', 'อเจ๊ะ', 'ซิง']"
Facebook_Food_29.jpeg,"['ชี๊อก', 'โก', 'แล', 'เย็น', 'หวาน', 'ปกติ', 'ชาเขียว', 'นม', 'เย็น', 'หวาน', 'ปกติ', 'อะเมซอน', 'วง', 'ตก', 'แถว', 'กวา', 'บา', 'ทะ', 'โน้ต', 'รายการ']"
Facebook_Food_3.jpeg,"['๕๐', 'ผุ', 'ไหล', 'วคพยธเชทน', '๐๑', 'ทา', '๑๐', 'เอ', '๓๒', 'อร', 'ฟี', 'เวร', 'ลทส', 'ทา', 'แอ', 'ทา', 'ลลส', 'รร', 'ทา', 'แทล', 'เห', 'หา', 'ยู', '๐๐']"
Facebook_Food_30.jpeg,"['รท', 'ธิล', 'คน', 'บัตร', 'เลห', 'ลด', 'แรง', 'บัตร', 'ลดเหลือ', 'งก']"
Facebook_Food_31.jpeg,"['ศร', 'กอ', 'กรบ', 'ให', 'แอ', 'ทา', 'โท', 'นี', 'ไอ', 'ระ', 'ลวไะะพอพทน๊ีลอทสทส']"
Facebook_Food_32.jpeg,"['ใจ', 'ส์อเนบรกควว', 'ราค', 'อัยร', 'สบ', 'เต', 'เลีย', 'ฟน', 'สุ', 'คๆ']"
Facebook_Food_33.jpeg,"['แพะ', 'หลมใด้งนง', 'ฟี', 'งง', 'จยลดเพิมจวมธ์เน่น', 'สื่อ', 'บั่น']"
Facebook_Food_34.jpeg,[]
Facebook_Food_35.jpeg,"['ลด', 'เพ', 'ลือ', 'รปทคิ']"
Facebook_Food_36.jpeg,"['รนฑ์ด', 'ลอง', 'เจ', 'จเวงวน', 'ฑ์แ', 'ยสฆป', 'คคอ์ตรธร', 'สรร', 'ระ', 'จเธเง', 'แล', 'ธิอบรร', 'งใผู', 'ไห']"
Facebook_Food_37.jpeg,"['หม', 'สาม', 'ชน', '๒๑๒', 'ี้ณ์', 'แล', 'ลด', 'ลด', 'ลด', 'พจ', 'ดอด']"
Facebook_Food_38.jpeg,"['พะฑ์', 'ไซ', 'สู', 'อ่า', 'แตม']"
Facebook_Food_39.jpeg,"['ลด', 'คอร์', 'สด', 'ดา', 'คํา', 'ท่อ', 'เท', 'ริ', 'ดา']"
Facebook_Food_4.jpeg,"['ตธิ', 'อะ', 'เห', 'เท', '๐๐', '๐๐', 'ธาซอตวฟยเว', 'วี', 'ค่า', 'เลือก', 'ประ', 'เท', 'ทาร', 'จัดส่ง', 'ระ', 'ฮะ', 'เงื่อนไข', 'เป็นไป', 'บริษัท', 'ๆทํานด', 'เพ', 'สิง', 'แล']"
Facebook_Food_40.jpeg,"['๒๕', 'กิ', 'วิ', 'ิส', 'แพ', '๐๓๓๕', 'ฮออ', 'งะ', 'รร', 'กศิอบด', 'ปะ', 'ูส', 'สา', 'เว', 'ฎจ่', 'พุง', 'จุ', 'กห', 'เจ้', 'โปร', 'อ่ม', 'ลดเหลือ', 'บาท', 'ปกติ', 'บาท', 'วันที่', 'คน']"
Facebook_Food_41.jpeg,"['จัจ', '๐๑', 'ซั้ว', 'ใด', 'แจ', 'ธพฮภค', 'รเนจ', 'เม', 'เร', 'มต', 'ศอ', 'ทก', 'พน', 'รธา', 'คา', 'ค่าบริการ', 'ภาษี', 'มูลค่า', 'เฟิ่ม']"
Facebook_Food_42.jpeg,"['จัต', '๑๐', '๒๕', 'โปร', 'สับ', 'วิ', 'สด', 'อม', 'ลด', 'กั้ง', 'บิล', 'ชํา', 'ระ', 'พ่าน', 'หล', 'วิ', 'เท', 'ธร', 'บิ', 'อล', 'วันที่', 'มีนาคม', 'มีนาคม', 'เงื่อน', 'สา', 'บา', 'รก', 'เห้า', 'โปร', 'ร่วมกับ', 'โปร', 'โม', 'ชื่น', 'ซ่อทททอททย์อทลธินทือสห', 'ส่อ', 'กา', 'ธินโฟ', 'หท', 'ล่อ', 'เท', 'ธิน', 'หี', 'ทา', 'ธิน', 'ฮะ']"
Facebook_Food_43.jpeg,"['ะ์จกปธิลรท', 'เทา', 'ลลฮค๊ั', '๐๕', 'งม', 'อน', 'ชา', 'ชิม', 'ว้รร', 'ตล', 'ระ', 'าว', 'ไฝ', 'บา', 'สง', 'ได', 'ฝฝงวป', 'ฝฒฝมฝพมลฝงหณีส', 'รวก', 'ทล', 'ทปรส', 'เท', 'อลกลกไัวมก']"
Facebook_Food_44.jpeg,"['ปี', 'ชด', 'ฮา', 'ชม', 'ทวชม', 'ทา', 'กล', 'เงน', 'เอ', 'ทพ', 'สรร', 'รท', 'กระ', 'ชา', 'ชม', 'เชท', 'นีร', 'ลา', 'ัตสดย', 'สิ', 'ท่รงจน', 'วน', 'ณมั์กหข', 'บงก', 'จววต๊ง็จววษ', 'สิ', 'แซว', 'สลา', 'ดง', 'ปฮเนก', 'กก', 'ปตฝฝญะฝไแเวณญฝสสฝ', 'อา', '๒๕๒', 'ฉยนงฝกกเร็กีืกจสหระซ์']"
Facebook_Food_45.jpeg,"['กห', 'โปร', 'แรง', 'ก่ร', 'แส', 'ูง', 'บา', 'ลด', 'สด', 'บาท', 'ฟรี', 'บาท', 'ย่ง', 'ไว', 'นา', 'ทีม', 'ด็บอ', 'เซ', 'รเล', 'ซา', 'ตทชล', 'เร', 'เฬาะธ้าน', 'ค้า', 'ทาร', 'เงื่อนไข', 'เป็นไป', 'บริษัท', 'ทําหนด', 'ประ', 'ออเดอร์', 'ระยะทาง', 'จา', 'ร้านค้า', 'ทม', 'ตู', 'จัดส่ง', 'นาที', 'ตัวเลือก', 'ทาร', 'จัดส่ง', 'ประ', 'แยัดทน']"
Facebook_Food_46.jpeg,"['ทตพอบรอ', 'ซื้อ', 'ชา', 'นม', 'มะลิ', 'ท้วแตม', 'ชา', 'นม', 'อัส', 'สิม', 'วปออ', 'พ่อ', 'บร', 'เล', 'งา', 'ทา', 'าาวร']"
Facebook_Food_47.jpeg,"['พร', 'แตส', 'เซ', 'วันเกิด', 'ลาชา', 'ด้า', 'คูปอง', 'ไลฟ์', 'สด', 'สต', 'บาท', 'มีนาคม', 'แจ', 'เพ็อ', 'แช', 'ดฑนยแ', 'ไซ', 'ลม', 'อง', 'ตอ', 'งอ', 'กา']"
Facebook_Food_48.jpeg,"['๑๒', 'สว', 'ตด', '๐๐', 'สํา', 'หรับ', 'แพ้', 'เก', 'จร', 'คพร', 'โอ', 'คผ', 'ราคา', 'ปกติ', 'ติดต่อสอบถาม']"
Facebook_Food_49.jpeg,"['อโาา', 'โว', 'โว', 'งว', 'วา', 'ปหฑวพ์', 'วา', 'เพ', '๑๒๐', 'ไว', 'ชุด', 'ปลา', 'กอด', 'สดฐ์สส', 'ซิ', 'อา']"
Facebook_Food_5.jpeg,"['ไฮ', 'หา', 'รา', 'ษน', 'หมา', 'ลาลด', 'เด', 'อด', 'จบ', 'หา', '๕๕', 'จรัรี', 'ไซ', 'สรร', 'ฟี', 'โร', 'ฑ์จจ', 'จิ', 'ลด', 'ณะ์้รนณี', 'ฟรี', 'ร้าน', 'คุ้ม', 'กิโล', 'เม', 'ล่', 'กุ', 'มก', 'ศภณี', 'เข', 'อง', 'เร้แตญิจ']"
Facebook_Food_50.jpeg,"['ผิ', 'ภษววผ่น', '๒๑', 'หบ', 'เห', 'ตุ', 'อห', 'รบ', 'พก', 'ศพ', 'อช']"
Facebook_Food_51.jpeg,"['ณฟั', 'เทศกาล', 'ปู', 'ซื้อ', 'โรจ', 'อัด', 'ดจํา', 'สา', 'หร้ยขอ', 'โร', 'พเ', 'แถม', 'มูลค่า', 'เดือน', 'เท่', 'กนั']"
Facebook_Food_52.jpeg,"['งม', 'แร', 'วะ', 'เซ', 'ถุ้ง', 'ขาว', 'ค้ม', 'สุก', 'ถอค', 'พาง', 'แช่แข็ง', 'กรับ', 'ขนาด', 'คัว', 'ปอนค์', 'สิ่ว', 'ซื้อ', 'อุ', 'ธร', 'ทร', 'ทอด', 'ออ', 'กอ', 'กิอรทเศส']"
Facebook_Food_53.jpeg,"['จิบ', 'เก๊กฮวย', 'วุ้น', 'เย็น', 'ไค่', 'ขา', 'มท', 'อด', 'ฉําๆ', 'สไตล์', 'เย', 'อร', 'มน', 'ใเกิกฮวย', 'วุ้น', 'ตละ', 'วิ', 'ีคธศิดกคมอ่อเศหสกอ', 'ลจ', 'ฟี', 'เว']"
Facebook_Food_54.jpeg,"['กซ์ก', 'จํา', 'หน่าย']"
Facebook_Food_55.jpeg,"['ยยอ', 'เครื่องดื่ม', 'แก้ว', 'โดนัท', 'ช็อก', 'โก', 'แล', 'เย็น', 'อเมริกา', 'โน่', 'เย็น', 'สง', 'เริม', 'ธา', 'คา', 'ปกติ', 'โค', 'นัท', 'เคลือบ', 'ฮือ', 'โก', 'ยล', 'โดนัท', 'เค', 'ลือ', 'ตาล', 'ลา', 'เย็น', 'บย', 'บา', 'ครก', 'รร', 'โย', 'เรื่อ', 'ไห', 'ป็น', 'ตาน', 'คี่', 'หรษิคนต', 'เหา', 'นัา', 'พอการ', 'โช', 'หนา', 'ตรํน']"
Facebook_Food_57.jpeg,"['๑๑', 'เลณ', 'งจรร', 'ลรรผดคดอพมแแ', 'ห๊พ๊๊๊๊']"
Facebook_Food_58.jpeg,"['เฉ', 'ฮา', 'ผู', 'ปก', 'ติว', 'ฝย', 'ข้าว', 'หน้า', 'แซลมอน', 'ดิบ', 'หัน', 'เต๋า', 'ดอง', 'สัง']"
Facebook_Food_59.jpeg,['๐๑']
Facebook_Food_6.jpeg,"['โยธ', 'ร่', 'แห', 'รห']"
Facebook_Food_60.jpeg,"['แทอ', 'เครป', 'กรอบ', 'กระปุก', '๓๓๒', 'เม', 'อซอสืน', 'ค้า', 'หนา', 'ร้าน', 'โร', 'ๆน', 'อะ', 'แมก', 'ปิอ', 'ทะ', 'รร', 'อเส่อก', 'โห', 'กล', 'ธธใหอทัทม', 'เต', 'ปก', 'รอบ', 'เยือง', 'ปัน', '็ก', 'สาย', 'ทร', 'เท', 'แร', 'งก', 'รร', 'เงื่อนไข', 'สู', 'ค้า', 'สมา', 'ชิ', 'กอ', 'โปรโมชัน', 'ล่า', 'ร่วมกับ', 'โปรโมชัน', 'อิ่นฑ', 'เฉพาะหน้า', 'ร้าน', 'สาขา', 'เอกมัย', 'ลูกค้า', 'สมัคร', 'สมาชิก', 'สมาชิก', 'เก่า', 'ร้าน', 'นัน']"
Facebook_Food_61.jpeg,"['ชา', 'ข้าว', 'หอม', 'แก้', 'วก', 'เม', 'ซอ', 'สน', 'คา', 'มะยง', 'ชด', 'ชร', '๐๕๓', 'รส', 'ใด', 'ก้', 'ชี', 'นง', 'หรอ', 'นัสด้ต', 'ถับ', 'ชุด', 'เช็ท', 'ส่วนลด', 'โปรโมชัน', 'เงื่อนไข', 'เป็นไป', 'บริษัท', 'กําหนด']"
Facebook_Food_62.jpeg,"['ลด', 'รง', 'โชชรดบ', 'พิเศษ', 'จํา', 'กัด', 'สิทธิ์', 'แอ', 'ปร', 'ลด', 'รัว', 'เพ', 'ใศศค้ด', 'กร']"
Facebook_Food_63.jpeg,"['กล', 'รวคร', 'ของกิน', 'ลด', 'รา', 'คาง', 'โปร', 'ซื้อ', 'คูปอง', 'เลส', 'สู', 'นลด', 'ลด', 'เร', 'ลน', 'อทอรใทร', 'ไก่', 'นิว', 'ออร์ลืนส์', '๓๕', 'ข้าว', 'ไก่', 'กรอบ', 'ชน', 'ซอ', 'สน', 'ํา', 'ปลา', 'คติ', 'พฑัมี', 'ขีด', 'เวชั', 'เท', 'ตเณล', '๒๒', 'แนง', 'เส', '๐๐', 'เท', 'อห', 'ทน', 'เม', 'ค้า', 'หนัง', 'ไก่ทอด', 'กรอบ', 'โดนัท', 'ชืน', 'ปกติ', 'ลาร์จเฟรนซ์ฟพรายส์', 'ปกติ', 'โปร', 'พิเศษ', 'ลลฝล', 'วันที่', 'ทุ่ม']"
Facebook_Food_64.jpeg,"['ชีส', 'ซี', 'ดิงก์', 'เชคฟิน', 'ซีส', 'อร่อย', 'หยุด', 'รน', 'เอ', 'ร่อย', 'ฟิน', 'ซีส', 'ลัเชค', 'สนุก', 'เต็บรส', 'ซี', 'สส', 'ออ']"
Facebook_Food_65.jpeg,"['ง้อ', '๑๕๓๓๓', 'สินค้า', 'จํานวนจํา', 'กัด', 'ใบ', 'รพ', 'ฟุ้ง', 'ตัว', 'กด', 'ด้วน', 'เบัตร', '๐๐', 'ลด', 'สะใจ', 'ดคด', 'เหลอ', 'วันที่', 'เวลา']"
Facebook_Food_66.jpeg,"['อะ', 'ณิน', 'ไซ', 'ทม', 'ประ', 'กั', '๕๕', 'ลิ', 'อะ', 'เนียโข่', 'กุ้ง', 'ระยะเวลา', 'โปร', 'ไม', 'ชัน', 'สินค้า', 'อาหาร', 'ภาชนะ', 'ไน', 'ภาพ', 'โฆษณา']"
Facebook_Food_67.jpeg,['ตแทรซมวร']
Facebook_Food_68.jpeg,"['ชาบู', 'บูฟเฟต์ง', 'พระราม', 'ยับ', 'สธา', 'คา', 'เียง', 'แร', 'คา', 'รี', 'ฟิล', 'เครื่องดื่ม', 'ทาน', 'เล่น', 'ราคา', 'ทุกร', 'ข่าง']"
Facebook_Food_69.jpeg,"['กจ', 'อะ', 'ะยพลจวร', 'แอก', 'ปู', 'ริ', 'งเคิล', 'ชุ', 'เปอร์', 'ริ', 'สป', 'ศลอธอ', 'เจ', 'ี้อน', 'ไข', 'เป็นไป', 'ต่าม', 'นธิษัทคําหนด']"
Facebook_Food_7.jpeg,"['แซ', 'ไไไธ', 'ธธแ', '๐๐๐', 'ออ', 'ธบอพธอ', 'ธอพซงมรบธเบคหทคดจํง', 'เพ', 'คแมอรแผอน', 'หอ', 'ลทอ', 'ไหล', '๕๒๓', 'ด์', 'เวล', 'พอง', '๒๐', 'นอ', 'ทล', 'ภิ', 'แร', 'สง', 'เลฒร', 'ไว', 'ไอ', 'ทอ', 'เล่', 'โอ', 'ศัองร', 'อท', 'เข', 'อท', 'ผ่อง', 'เท', 'กปลม์', 'ทร', 'รไลทรส่', 'เท', 'ตทผ่รเฮ่ร', 'ะหล', 'อห', 'รป', 'หอ', 'ณี', 'แทบ', 'อล', 'เอ', 'กอก', 'ไส', 'โฟ่รบ', 'แบ', 'ดตกษี่', 'เต', 'นิ', 'กธปธินหเธ', 'ระ', 'บท', 'รท', 'รร', 'อย', 'ริบ', 'ไจ', 'ต่อกร', 'รร', 'ระ', 'ทล', 'ผ่', 'โร', 'เอ', 'ทอ', 'รร', 'ตระ', 'รบ', 'ทะ', 'รไลทรรรห', 'ทุบ', 'ใกล', 'สะ', 'เรท', 'ทร', 'ลตซ์ทอย์ร้อ', 'ท่อ', 'ตร', 'เส', 'น่อทอรน', 'ร์ชนป่อทรส', 'ไฮ', 'วว้ท่กต์', 'เวร', 'เก้', 'บซ่อ', 'กาสร', 'อต', 'ลน', 'ทส่', 'มอ', 'อทรปธินห์ยร', 'โร', 'ลซ์', 'ทาร', 'ๆ่อ', 'โบ', 'เลน', 'ทะ', 'อิบ', 'เพ', 'รบ']"
